time_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6
5.240000,-0.001962,0.262849,0.280953,-0.097495,-0.002289,0.044378
5.250000,-0.001546,0.263126,0.281244,-0.097079,-0.001943,0.044318
5.260000,-0.001104,0.263420,0.281553,-0.096637,-0.001575,0.044255
5.270000,-0.000635,0.263731,0.281881,-0.096169,-0.001186,0.044187
5.280000,-0.000141,0.264060,0.282227,-0.095674,-0.000775,0.044116
5.290000,0.000379,0.264406,0.282591,-0.095154,-0.000343,0.044041
5.300000,0.000925,0.264769,0.282974,-0.094607,0.000111,0.043962
5.310000,0.001496,0.265148,0.283375,-0.094035,0.000587,0.043880
5.320000,0.002093,0.265545,0.283793,-0.093438,0.001083,0.043794
5.330000,0.002715,0.265959,0.284229,-0.092815,0.001600,0.043704
5.340000,0.003362,0.266389,0.284683,-0.092167,0.002139,0.043611
5.350000,0.004035,0.266836,0.285154,-0.091494,0.002698,0.043514
5.360000,0.004732,0.267300,0.285643,-0.090796,0.003278,0.043414
5.370000,0.005454,0.267780,0.286149,-0.090073,0.003879,0.043310
5.380000,0.006201,0.268277,0.286673,-0.089325,0.004500,0.043203
5.390000,0.006973,0.268791,0.287214,-0.088553,0.005141,0.043092
5.400000,0.007769,0.269320,0.287772,-0.087756,0.005803,0.042977
5.410000,0.008589,0.269866,0.288347,-0.086935,0.006485,0.042859
5.420000,0.009433,0.270427,0.288938,-0.086091,0.007187,0.042737
5.430000,0.010300,0.271003,0.289545,-0.085224,0.007907,0.042613
5.440000,0.011188,0.271593,0.290167,-0.084335,0.008646,0.042485
5.450000,0.012097,0.272197,0.290804,-0.083426,0.009402,0.042354
5.460000,0.013026,0.272815,0.291454,-0.082496,0.010175,0.042221
5.470000,0.013974,0.273445,0.292118,-0.081548,0.010964,0.042084
5.480000,0.014941,0.274088,0.292795,-0.080581,0.011768,0.041945
5.490000,0.015925,0.274742,0.293484,-0.079597,0.012587,0.041803
5.500000,0.016926,0.275408,0.294184,-0.078595,0.013419,0.041659
5.510000,0.017943,0.276084,0.294896,-0.077579,0.014264,0.041513
5.520000,0.018974,0.276770,0.295618,-0.076547,0.015122,0.041364
5.530000,0.020019,0.277465,0.296350,-0.075502,0.015991,0.041213
5.540000,0.021078,0.278169,0.297091,-0.074443,0.016872,0.041061
5.550000,0.022148,0.278881,0.297840,-0.073372,0.017762,0.040907
5.560000,0.023230,0.279600,0.298598,-0.072290,0.018662,0.040751
5.570000,0.024322,0.280327,0.299363,-0.071197,0.019571,0.040594
5.580000,0.025424,0.281060,0.300135,-0.070094,0.020487,0.040435
5.590000,0.026535,0.281799,0.300912,-0.068983,0.021411,0.040274
5.600000,0.027654,0.282543,0.301696,-0.067863,0.022342,0.040113
5.610000,0.028780,0.283292,0.302485,-0.066736,0.023278,0.039950
5.620000,0.029912,0.284045,0.303278,-0.065604,0.024220,0.039787
5.630000,0.031049,0.284802,0.304075,-0.064466,0.025165,0.039623
5.640000,0.032190,0.285561,0.304874,-0.063324,0.026114,0.039458
5.650000,0.033334,0.286322,0.305675,-0.062179,0.027065,0.039293
5.660000,0.034479,0.287084,0.306478,-0.061032,0.028018,0.039128
5.670000,0.035626,0.287846,0.307281,-0.059884,0.028972,0.038962
5.680000,0.036772,0.288609,0.308084,-0.058737,0.029925,0.038797
5.690000,0.037917,0.289371,0.308886,-0.057591,0.030877,0.038632
5.700000,0.039060,0.290131,0.309687,-0.056447,0.031828,0.038467
5.710000,0.040200,0.290890,0.310485,-0.055307,0.032776,0.038303
5.720000,0.041335,0.291645,0.311280,-0.054171,0.033720,0.038139
5.730000,0.042465,0.292397,0.312071,-0.053040,0.034660,0.037976
5.740000,0.043589,0.293144,0.312858,-0.051916,0.035595,0.037814
5.750000,0.044706,0.293886,0.313640,-0.050799,0.036523,0.037653
5.760000,0.045814,0.294622,0.314415,-0.049691,0.037445,0.037494
5.770000,0.046913,0.295352,0.315184,-0.048593,0.038359,0.037336
5.780000,0.048001,0.296075,0.315945,-0.047505,0.039264,0.037180
5.790000,0.049078,0.296790,0.316698,-0.046430,0.040159,0.037026
5.800000,0.050142,0.297497,0.317442,-0.045367,0.041044,0.036874
5.810000,0.051193,0.298194,0.318176,-0.044318,0.041918,0.036724
5.820000,0.052229,0.298882,0.318901,-0.043283,0.042780,0.036576
5.830000,0.053250,0.299560,0.319614,-0.042263,0.043629,0.036430
5.840000,0.054256,0.300227,0.320317,-0.041259,0.044466,0.036287
5.850000,0.055245,0.300883,0.321008,-0.040272,0.045289,0.036146
5.860000,0.056217,0.301528,0.321687,-0.039302,0.046098,0.036008
5.870000,0.057172,0.302161,0.322354,-0.038350,0.046891,0.035871
5.880000,0.058107,0.302781,0.323007,-0.037417,0.047669,0.035738
5.890000,0.059023,0.303389,0.323647,-0.036503,0.048430,0.035607
5.900000,0.059918,0.303983,0.324273,-0.035609,0.049175,0.035479
5.910000,0.060793,0.304563,0.324884,-0.034735,0.049902,0.035354
5.920000,0.061645,0.305130,0.325481,-0.033883,0.050611,0.035231
5.930000,0.062475,0.305682,0.326062,-0.033053,0.051301,0.035111
5.940000,0.063282,0.306219,0.326628,-0.032245,0.051972,0.034995
5.950000,0.064064,0.306740,0.327177,-0.031460,0.052624,0.034881
5.960000,0.064822,0.307246,0.327709,-0.030700,0.053254,0.034771
5.970000,0.065554,0.307735,0.328224,-0.029964,0.053863,0.034664
5.980000,0.066261,0.308208,0.328721,-0.029254,0.054450,0.034559
5.990000,0.066940,0.308663,0.329201,-0.028569,0.055015,0.034459
6.000000,0.067591,0.309100,0.329661,-0.027911,0.055557,0.034361
6.010000,0.068214,0.309519,0.330102,-0.027280,0.056075,0.034267
6.020000,0.068809,0.309921,0.330525,-0.026676,0.056570,0.034176
6.030000,0.069376,0.310304,0.330928,-0.026099,0.057042,0.034089
6.040000,0.069917,0.310670,0.331313,-0.025549,0.057492,0.034006
6.050000,0.070431,0.311018,0.331680,-0.025025,0.057920,0.033926
6.060000,0.070919,0.311349,0.332028,-0.024527,0.058326,0.033851
6.070000,0.071382,0.311663,0.332358,-0.024055,0.058711,0.033779
6.080000,0.071820,0.311960,0.332671,-0.023609,0.059076,0.033711
6.090000,0.072234,0.312240,0.332966,-0.023188,0.059420,0.033647
6.100000,0.072624,0.312503,0.333243,-0.022792,0.059745,0.033588
6.110000,0.072991,0.312750,0.333503,-0.022421,0.060050,0.033533
6.120000,0.073335,0.312980,0.333745,-0.022075,0.060336,0.033482
6.130000,0.073657,0.313194,0.333970,-0.021753,0.060604,0.033436
6.140000,0.073958,0.313392,0.334178,-0.021455,0.060854,0.033394
6.150000,0.074237,0.313574,0.334370,-0.021181,0.061086,0.033357
6.160000,0.074496,0.313740,0.334545,-0.020931,0.061301,0.033325
6.170000,0.074735,0.313891,0.334704,-0.020704,0.061499,0.033298
6.180000,0.074954,0.314026,0.334846,-0.020501,0.061682,0.033275
6.190000,0.075155,0.314145,0.334973,-0.020320,0.061848,0.033257
6.200000,0.075337,0.314250,0.335084,-0.020162,0.061999,0.033245
6.210000,0.075501,0.314340,0.335179,-0.020026,0.062135,0.033238
6.220000,0.075648,0.314416,0.335260,-0.019911,0.062257,0.033235
6.230000,0.075777,0.314480,0.335327,-0.019814,0.062364,0.033236
6.240000,0.075891,0.314532,0.335383,-0.019735,0.062458,0.033240
6.250000,0.075989,0.314574,0.335428,-0.019671,0.062539,0.033246
6.260000,0.076072,0.314607,0.335463,-0.019621,0.062607,0.033254
6.270000,0.076140,0.314632,0.335490,-0.019582,0.062663,0.033261
6.280000,0.076194,0.314651,0.335510,-0.019554,0.062708,0.033269
6.290000,0.076235,0.314664,0.335524,-0.019534,0.062742,0.033275
6.300000,0.076262,0.314672,0.335533,-0.019521,0.062764,0.033280
6.310000,0.076278,0.314678,0.335539,-0.019513,0.062777,0.033282
6.320000,0.076281,0.314681,0.335542,-0.019508,0.062780,0.033280
6.330000,0.076273,0.314683,0.335544,-0.019504,0.062773,0.033274
6.340000,0.076254,0.314686,0.335547,-0.019500,0.062758,0.033263
6.350000,0.076226,0.314691,0.335551,-0.019494,0.062734,0.033247
6.360000,0.076187,0.314698,0.335558,-0.019484,0.062703,0.033224
6.370000,0.076139,0.314709,0.335569,-0.019469,0.062664,0.033194
6.380000,0.076083,0.314726,0.335585,-0.019446,0.062619,0.033156
6.390000,0.076019,0.314749,0.335608,-0.019414,0.062567,0.033109
6.400000,0.075947,0.314779,0.335638,-0.019371,0.062509,0.033052
6.410000,0.075868,0.314818,0.335677,-0.019316,0.062445,0.032985
6.420000,0.075781,0.314866,0.335724,-0.019247,0.062375,0.032906
6.430000,0.075685,0.314923,0.335782,-0.019164,0.062298,0.032814
6.440000,0.075579,0.314991,0.335850,-0.019066,0.062213,0.032710
6.450000,0.075462,0.315070,0.335929,-0.018952,0.062119,0.032591
6.460000,0.075332,0.315160,0.336020,-0.018823,0.062015,0.032458
6.470000,0.075189,0.315262,0.336123,-0.018675,0.061901,0.032308
6.480000,0.075032,0.315377,0.336239,-0.018510,0.061775,0.032142
6.490000,0.074860,0.315504,0.336368,-0.018326,0.061637,0.031958
6.500000,0.074671,0.315645,0.336510,-0.018122,0.061486,0.031754
6.510000,0.074465,0.315800,0.336667,-0.017898,0.061322,0.031532
6.520000,0.074240,0.315970,0.336838,-0.017652,0.061142,0.031288
6.530000,0.073996,0.316155,0.337025,-0.017384,0.060946,0.031023
6.540000,0.073730,0.316356,0.337227,-0.017094,0.060734,0.030735
6.550000,0.073444,0.316573,0.337446,-0.016780,0.060505,0.030424
6.560000,0.073134,0.316807,0.337682,-0.016442,0.060257,0.030089
6.570000,0.072801,0.317058,0.337936,-0.016079,0.059990,0.029729
6.580000,0.072442,0.317327,0.338207,-0.015691,0.059703,0.029342
6.590000,0.072058,0.317615,0.338498,-0.015276,0.059396,0.028929
6.600000,0.071647,0.317921,0.338807,-0.014833,0.059067,0.028487
6.610000,0.071208,0.318247,0.339136,-0.014362,0.058716,0.028017
6.620000,0.070742,0.318592,0.339483,-0.013864,0.058342,0.027518
6.630000,0.070248,0.318956,0.339850,-0.013338,0.057947,0.026991
6.640000,0.069728,0.319338,0.340236,-0.012785,0.057531,0.026437
6.650000,0.069182,0.319739,0.340640,-0.012206,0.057094,0.025856
6.660000,0.068610,0.320158,0.341063,-0.011601,0.056636,0.025249
6.670000,0.068014,0.320594,0.341503,-0.010971,0.056159,0.024615
6.680000,0.067393,0.321048,0.341961,-0.010316,0.055662,0.023956
6.690000,0.066748,0.321519,0.342436,-0.009636,0.055146,0.023272
6.700000,0.066080,0.322007,0.342927,-0.008932,0.054611,0.022563
6.710000,0.065389,0.322511,0.343436,-0.008205,0.054057,0.021830
6.720000,0.064675,0.323031,0.343960,-0.007454,0.053486,0.021073
6.730000,0.063939,0.323567,0.344500,-0.006680,0.052897,0.020294
6.740000,0.063182,0.324118,0.345056,-0.005884,0.052291,0.019492
6.750000,0.062404,0.324685,0.345628,-0.005066,0.051668,0.018668
6.760000,0.061606,0.325266,0.346214,-0.004226,0.051029,0.017822
6.770000,0.060788,0.325862,0.346815,-0.003365,0.050374,0.016955
6.780000,0.059950,0.326472,0.347430,-0.002484,0.049704,0.016068
6.790000,0.059094,0.327096,0.348060,-0.001583,0.049018,0.015160
6.800000,0.058219,0.327734,0.348703,-0.000662,0.048318,0.014233
6.810000,0.057327,0.328385,0.349360,0.000278,0.047603,0.013286
6.820000,0.056417,0.329049,0.350029,0.001237,0.046875,0.012322
6.830000,0.055492,0.329725,0.350710,0.002213,0.046134,0.011339
6.840000,0.054551,0.330412,0.351403,0.003205,0.045381,0.010341
6.850000,0.053596,0.331110,0.352106,0.004212,0.044616,0.009327
6.860000,0.052627,0.331817,0.352820,0.005234,0.043841,0.008299
6.870000,0.051646,0.332534,0.353543,0.006269,0.043056,0.007258
6.880000,0.050653,0.333259,0.354274,0.007317,0.042261,0.006204
6.890000,0.049650,0.333992,0.355014,0.008376,0.041458,0.005139
6.900000,0.048636,0.334733,0.355761,0.009446,0.040647,0.004063
6.910000,0.047614,0.335481,0.356514,0.010526,0.039829,0.002978
6.920000,0.046584,0.336234,0.357274,0.011614,0.039004,0.001884
6.930000,0.045547,0.336993,0.358039,0.012710,0.038173,0.000782
6.940000,0.044503,0.337756,0.358809,0.013812,0.037338,-0.000326
6.950000,0.043454,0.338523,0.359583,0.014920,0.036498,-0.001441
6.960000,0.042400,0.339294,0.360360,0.016033,0.035654,-0.002560
6.970000,0.041343,0.340067,0.361140,0.017149,0.034808,-0.003683
6.980000,0.040282,0.340843,0.361922,0.018268,0.033959,-0.004809
6.990000,0.039220,0.341619,0.362705,0.019389,0.033109,-0.005936
7.000000,0.038157,0.342396,0.363489,0.020511,0.032258,-0.007065
7.010000,0.037094,0.343173,0.364273,0.021633,0.031407,-0.008193
7.020000,0.036032,0.343949,0.365056,0.022754,0.030556,-0.009321
7.030000,0.034971,0.344723,0.365837,0.023873,0.029707,-0.010446
7.040000,0.033913,0.345496,0.366617,0.024989,0.028860,-0.011569
7.050000,0.032859,0.346266,0.367394,0.026101,0.028016,-0.012688
7.060000,0.031809,0.347033,0.368167,0.027209,0.027175,-0.013802
7.070000,0.030764,0.347796,0.368937,0.028311,0.026339,-0.014911
7.080000,0.029726,0.348554,0.369702,0.029406,0.025508,-0.016013
7.090000,0.028695,0.349307,0.370462,0.030493,0.024683,-0.017107
7.100000,0.027672,0.350054,0.371215,0.031572,0.023864,-0.018193
7.110000,0.026659,0.350795,0.371962,0.032641,0.023052,-0.019269
7.120000,0.025655,0.351528,0.372702,0.033700,0.022249,-0.020334
7.130000,0.024662,0.352253,0.373434,0.034748,0.021454,-0.021388
7.140000,0.023681,0.352970,0.374157,0.035783,0.020669,-0.022429
7.150000,0.022713,0.353678,0.374870,0.036805,0.019894,-0.023457
7.160000,0.021758,0.354376,0.375574,0.037813,0.019130,-0.024470
7.170000,0.020818,0.355064,0.376267,0.038806,0.018378,-0.025468
7.180000,0.019894,0.355740,0.376949,0.039783,0.017638,-0.026450
7.190000,0.018986,0.356405,0.377618,0.040743,0.016911,-0.027415
7.200000,0.018095,0.357057,0.378275,0.041685,0.016198,-0.028362
7.210000,0.017222,0.357696,0.378919,0.042608,0.015499,-0.029290
7.220000,0.016368,0.358322,0.379548,0.043512,0.014815,-0.030198
7.230000,0.015533,0.358934,0.380164,0.044396,0.014147,-0.031086
7.240000,0.014718,0.359532,0.380766,0.045259,0.013494,-0.031953
7.250000,0.013923,0.360115,0.381353,0.046101,0.012857,-0.032799
7.260000,0.013147,0.360684,0.381925,0.046922,0.012237,-0.033624
7.270000,0.012393,0.361237,0.382482,0.047721,0.011634,-0.034426
7.280000,0.011660,0.361775,0.383023,0.048497,0.011047,-0.035206
7.290000,0.010949,0.362296,0.383548,0.049250,0.010477,-0.035962
7.300000,0.010259,0.362801,0.384057,0.049980,0.009925,-0.036695
7.310000,0.009592,0.363290,0.384549,0.050685,0.009391,-0.037404
7.320000,0.008948,0.363761,0.385024,0.051366,0.008875,-0.038088
7.330000,0.008327,0.364215,0.385482,0.052021,0.008378,-0.038747
7.340000,0.007730,0.364651,0.385922,0.052651,0.007900,-0.039381
7.350000,0.007157,0.365069,0.386343,0.053254,0.007441,-0.039988
7.360000,0.006608,0.365468,0.386747,0.053830,0.007002,-0.040569
7.370000,0.006084,0.365848,0.387132,0.054379,0.006583,-0.041123
7.380000,0.005586,0.366208,0.387498,0.054900,0.006184,-0.041649
7.390000,0.005113,0.366549,0.387844,0.055393,0.005806,-0.042147
7.400000,0.004667,0.366870,0.388171,0.055856,0.005449,-0.042617
7.410000,0.004247,0.367171,0.388478,0.056290,0.005113,-0.043058
7.420000,0.003854,0.367452,0.388765,0.056696,0.004797,-0.043470
7.430000,0.003485,0.367714,0.389034,0.057074,0.004502,-0.043855
7.440000,0.003141,0.367958,0.389284,0.057426,0.004226,-0.044214
7.450000,0.002821,0.368185,0.389517,0.057753,0.003969,-0.044548
7.460000,0.002523,0.368394,0.389733,0.058056,0.003731,-0.044858
7.470000,0.002248,0.368588,0.389933,0.058337,0.003511,-0.045144
7.480000,0.001994,0.368767,0.390117,0.058595,0.003308,-0.045408
7.490000,0.001761,0.368931,0.390286,0.058832,0.003122,-0.045650
7.500000,0.001549,0.369082,0.390441,0.059050,0.002951,-0.045872
7.510000,0.001356,0.369220,0.390582,0.059249,0.002796,-0.046075
7.520000,0.001181,0.369346,0.390710,0.059431,0.002656,-0.046259
7.530000,0.001024,0.369461,0.390826,0.059597,0.002530,-0.046426
7.540000,0.000885,0.369565,0.390929,0.059748,0.002418,-0.046576
7.550000,0.000761,0.369659,0.391022,0.059884,0.002320,-0.046710
7.560000,0.000654,0.369745,0.391104,0.060008,0.002234,-0.046830
7.570000,0.000562,0.369822,0.391176,0.060120,0.002160,-0.046936
7.580000,0.000483,0.369892,0.391239,0.060220,0.002098,-0.047029
7.590000,0.000419,0.369956,0.391294,0.060311,0.002047,-0.047110
7.600000,0.000367,0.370013,0.391340,0.060394,0.002006,-0.047181
7.610000,0.000327,0.370065,0.391379,0.060469,0.001975,-0.047242
7.620000,0.000298,0.370111,0.391411,0.060536,0.001952,-0.047293
7.630000,0.000277,0.370152,0.391437,0.060594,0.001936,-0.047336
7.640000,0.000263,0.370186,0.391457,0.060644,0.001925,-0.047370
7.650000,0.000254,0.370214,0.391472,0.060684,0.001919,-0.047396
7.660000,0.000250,0.370234,0.391483,0.060714,0.001915,-0.047416
7.670000,0.000246,0.370247,0.391490,0.060733,0.001913,-0.047428
7.680000,0.000243,0.370253,0.391494,0.060741,0.001910,-0.047434
7.690000,0.000238,0.370250,0.391495,0.060737,0.001906,-0.047435
7.700000,0.000229,0.370239,0.391494,0.060722,0.001898,-0.047430
7.710000,0.000216,0.370220,0.391492,0.060693,0.001887,-0.047421
7.720000,0.000195,0.370191,0.391489,0.060652,0.001869,-0.047407
7.730000,0.000166,0.370153,0.391486,0.060597,0.001844,-0.047390
7.740000,0.000127,0.370105,0.391482,0.060528,0.001811,-0.047369
7.750000,0.000075,0.370047,0.391480,0.060444,0.001768,-0.047346
7.760000,0.000010,0.369978,0.391479,0.060345,0.001713,-0.047321
7.770000,-0.000071,0.369898,0.391480,0.060230,0.001646,-0.047294
7.780000,-0.000169,0.369807,0.391484,0.060099,0.001564,-0.047266
7.790000,-0.000285,0.369705,0.391491,0.059950,0.001467,-0.047238
7.800000,-0.000423,0.369590,0.391502,0.059785,0.001352,-0.047209
7.810000,-0.000583,0.369463,0.391517,0.059602,0.001219,-0.047181
7.820000,-0.000765,0.369323,0.391537,0.059400,0.001067,-0.047152
7.830000,-0.000970,0.369170,0.391561,0.059180,0.000896,-0.047124
7.840000,-0.001198,0.369003,0.391589,0.058940,0.000706,-0.047096
7.850000,-0.001449,0.368823,0.391621,0.058680,0.000496,-0.047068
7.860000,-0.001725,0.368628,0.391658,0.058400,0.000267,-0.047039
7.870000,-0.002024,0.368418,0.391698,0.058098,0.000018,-0.047010
7.880000,-0.002347,0.368194,0.391743,0.057775,-0.000251,-0.046980
7.890000,-0.002695,0.367954,0.391792,0.057430,-0.000540,-0.046949
7.900000,-0.003068,0.367698,0.391845,0.057061,-0.000850,-0.046916
7.910000,-0.003466,0.367426,0.391901,0.056670,-0.001181,-0.046882
7.920000,-0.003889,0.367138,0.391962,0.056254,-0.001533,-0.046846
7.930000,-0.004337,0.366833,0.392027,0.055814,-0.001906,-0.046809
7.940000,-0.004811,0.366510,0.392095,0.055349,-0.002301,-0.046770
7.950000,-0.005311,0.366170,0.392167,0.054859,-0.002718,-0.046729
7.960000,-0.005838,0.365811,0.392243,0.054342,-0.003156,-0.046685
7.970000,-0.006391,0.365434,0.392322,0.053799,-0.003616,-0.046639
7.980000,-0.006972,0.365038,0.392405,0.053229,-0.004099,-0.046590
7.990000,-0.007579,0.364623,0.392492,0.052630,-0.004604,-0.046538
8.000000,-0.008214,0.364188,0.392582,0.052004,-0.005132,-0.046483
8.010000,-0.008876,0.363733,0.392676,0.051349,-0.005683,-0.046425
8.020000,-0.009566,0.363259,0.392773,0.050666,-0.006257,-0.046364
8.030000,-0.010281,0.362766,0.392873,0.049955,-0.006852,-0.046300
8.040000,-0.011022,0.362254,0.392977,0.049218,-0.007469,-0.046233
8.050000,-0.011788,0.361725,0.393084,0.048455,-0.008106,-0.046163
8.060000,-0.012577,0.361178,0.393194,0.047668,-0.008764,-0.046090
8.070000,-0.013390,0.360615,0.393307,0.046857,-0.009440,-0.046015
8.080000,-0.014226,0.360036,0.393423,0.046022,-0.010136,-0.045937
8.090000,-0.015084,0.359441,0.393542,0.045165,-0.010850,-0.045857
8.100000,-0.015963,0.358831,0.393664,0.044285,-0.011581,-0.045774
8.110000,-0.016863,0.358206,0.393788,0.043385,-0.012330,-0.045690
8.120000,-0.017782,0.357567,0.393915,0.042465,-0.013095,-0.045603
8.130000,-0.018721,0.356915,0.394044,0.041525,-0.013876,-0.045514
8.140000,-0.019678,0.356249,0.394176,0.040567,-0.014672,-0.045424
8.150000,-0.020652,0.355571,0.394310,0.039591,-0.015484,-0.045332
8.160000,-0.021644,0.354882,0.394447,0.038598,-0.016309,-0.045238
8.170000,-0.022652,0.354181,0.394586,0.037589,-0.017148,-0.045143
8.180000,-0.023675,0.353470,0.394727,0.036564,-0.018000,-0.045046
8.190000,-0.024714,0.352749,0.394871,0.035525,-0.018864,-0.044948
8.200000,-0.025766,0.352018,0.395016,0.034472,-0.019740,-0.044849
8.210000,-0.026831,0.351278,0.395163,0.033406,-0.020627,-0.044749
8.220000,-0.027909,0.350530,0.395313,0.032327,-0.021524,-0.044647
8.230000,-0.028999,0.349773,0.395464,0.031238,-0.022430,-0.044545
8.240000,-0.030099,0.349010,0.395616,0.030138,-0.023346,-0.044442
8.250000,-0.031209,0.348240,0.395770,0.029029,-0.024270,-0.044338
8.260000,-0.032328,0.347464,0.395924,0.027911,-0.025201,-0.044234
8.270000,-0.033455,0.346683,0.396080,0.026786,-0.026139,-0.044129
8.280000,-0.034588,0.345897,0.396237,0.025654,-0.027082,-0.044024
8.290000,-0.035727,0.345107,0.396395,0.024516,-0.028030,-0.043918
8.300000,-0.036871,0.344314,0.396554,0.023373,-0.028983,-0.043811
8.310000,-0.038020,0.343518,0.396713,0.022227,-0.029939,-0.043704
8.320000,-0.039171,0.342720,0.396873,0.021077,-0.030897,-0.043597
8.330000,-0.040325,0.341920,0.397033,0.019925,-0.031857,-0.043490
8.340000,-0.041480,0.341120,0.397194,0.018772,-0.032818,-0.043382
8.350000,-0.042635,0.340319,0.397355,0.017619,-0.033780,-0.043275
8.360000,-0.043790,0.339519,0.397515,0.016466,-0.034741,-0.043168
8.370000,-0.044943,0.338720,0.397675,0.015315,-0.035701,-0.043061
8.380000,-0.046094,0.337922,0.397834,0.014166,-0.036659,-0.042954
8.390000,-0.047242,0.337127,0.397993,0.013020,-0.037614,-0.042848
8.400000,-0.048385,0.336335,0.398152,0.011879,-0.038565,-0.042742
8.410000,-0.049523,0.335546,0.398310,0.010743,-0.039512,-0.042636
8.420000,-0.050654,0.334762,0.398467,0.009613,-0.040453,-0.042531
8.430000,-0.051778,0.333983,0.398623,0.008492,-0.041388,-0.042427
8.440000,-0.052892,0.333211,0.398778,0.007379,-0.042315,-0.042323
8.450000,-0.053996,0.332446,0.398931,0.006277,-0.043234,-0.042220
8.460000,-0.055087,0.331689,0.399082,0.005186,-0.044142,-0.042119
8.470000,-0.056166,0.330941,0.399232,0.004109,-0.045040,-0.042018
8.480000,-0.057230,0.330203,0.399379,0.003046,-0.045926,-0.041919
8.490000,-0.058278,0.329476,0.399524,0.001999,-0.046799,-0.041821
8.500000,-0.059309,0.328761,0.399668,0.000969,-0.047657,-0.041725
8.510000,-0.060322,0.328059,0.399808,-0.000043,-0.048500,-0.041631
8.520000,-0.061315,0.327370,0.399946,-0.001035,-0.049326,-0.041538
8.530000,-0.062287,0.326696,0.400081,-0.002006,-0.050135,-0.041447
8.540000,-0.063236,0.326037,0.400212,-0.002954,-0.050925,-0.041359
8.550000,-0.064161,0.325396,0.400340,-0.003878,-0.051695,-0.041273
8.560000,-0.065062,0.324771,0.400465,-0.004778,-0.052444,-0.041189
8.570000,-0.065936,0.324165,0.400586,-0.005651,-0.053171,-0.041108
8.580000,-0.066783,0.323578,0.400703,-0.006497,-0.053876,-0.041029
8.590000,-0.067600,0.323012,0.400817,-0.007314,-0.054556,-0.040952
8.600000,-0.068387,0.322466,0.400926,-0.008100,-0.055211,-0.040879
8.610000,-0.069143,0.321942,0.401031,-0.008855,-0.055840,-0.040809
8.620000,-0.069868,0.321439,0.401131,-0.009580,-0.056444,-0.040741
8.630000,-0.070565,0.320956,0.401228,-0.010276,-0.057024,-0.040676
8.640000,-0.071235,0.320491,0.401321,-0.010945,-0.057582,-0.040614
8.650000,-0.071880,0.320044,0.401410,-0.011589,-0.058119,-0.040554
8.660000,-0.072501,0.319613,0.401497,-0.012209,-0.058636,-0.040496
8.670000,-0.073100,0.319198,0.401580,-0.012807,-0.059134,-0.040440
8.680000,-0.073678,0.318797,0.401660,-0.013385,-0.059615,-0.040386
8.690000,-0.074237,0.318409,0.401737,-0.013943,-0.060080,-0.040334
8.700000,-0.074778,0.318034,0.401812,-0.014484,-0.060531,-0.040283
8.710000,-0.075304,0.317670,0.401885,-0.015009,-0.060968,-0.040235
8.720000,-0.075815,0.317315,0.401956,-0.015520,-0.061394,-0.040187
8.730000,-0.076314,0.316969,0.402025,-0.016018,-0.061809,-0.040141
8.740000,-0.076801,0.316631,0.402093,-0.016505,-0.062215,-0.040095
8.750000,-0.077280,0.316299,0.402159,-0.016982,-0.062613,-0.040051
8.760000,-0.077750,0.315973,0.402224,-0.017452,-0.063004,-0.040007
8.770000,-0.078214,0.315651,0.402288,-0.017915,-0.063390,-0.039964
8.780000,-0.078673,0.315333,0.402352,-0.018374,-0.063772,-0.039921
8.790000,-0.079129,0.315017,0.402416,-0.018829,-0.064152,-0.039878
8.800000,-0.079584,0.314702,0.402479,-0.019283,-0.064530,-0.039836
